date,bitcoin,BTC,bitcoinyear,BTCyear,adj,gtrends
2015-03-31,92,35,,,0.029850746268656716,2.746268656716418
2015-04-01,97,39,,,0.029850746268656716,2.8955223880597014
2015-04-02,86,38,,,0.029850746268656716,2.5671641791044775
2015-04-03,96,35,,,0.029850746268656716,2.8656716417910446
2015-04-04,81,31,,,0.029850746268656716,2.417910447761194
2015-04-05,84,33,2.0,1.0,0.023809523809523808,2.0
2015-04-06,87,34,,,0.023809523809523808,2.071428571428571
2015-04-07,87,33,,,0.023809523809523808,2.071428571428571
2015-04-08,92,37,,,0.023809523809523808,2.1904761904761902
2015-04-09,94,37,,,0.023809523809523808,2.238095238095238
2015-04-10,83,38,,,0.023809523809523808,1.976190476190476
2015-04-11,80,44,,,0.023809523809523808,1.9047619047619047
2015-04-12,79,35,2.0,1.0,0.02531645569620253,2.0
2015-04-13,85,39,,,0.02531645569620253,2.151898734177215
2015-04-14,100,33,,,0.02531645569620253,2.5316455696202533
2015-04-15,84,31,,,0.02531645569620253,2.1265822784810124
2015-04-16,86,36,,,0.02531645569620253,2.1772151898734178
2015-04-17,83,30,,,0.02531645569620253,2.1012658227848102
2015-04-18,84,26,,,0.02531645569620253,2.1265822784810124
2015-04-19,71,24,2.0,1.0,0.028169014084507043,2.0
2015-04-20,85,35,,,0.028169014084507043,2.3943661971830985
2015-04-21,91,30,,,0.028169014084507043,2.563380281690141
2015-04-22,90,33,,,0.028169014084507043,2.535211267605634
2015-04-23,87,30,,,0.028169014084507043,2.4507042253521125
2015-04-24,81,32,,,0.028169014084507043,2.2816901408450705
2015-04-25,73,27,,,0.028169014084507043,2.056338028169014
2015-04-26,76,35,2.0,1.0,0.02631578947368421,2.0
2015-04-27,79,32,,,0.02631578947368421,2.0789473684210527
2015-04-28,82,34,,,0.02631578947368421,2.1578947368421053
2015-04-29,81,32,,,0.02631578947368421,2.131578947368421
2015-04-30,92,32,,,0.02631578947368421,2.4210526315789473
2015-04-30,88,33,,,0.02631578947368421,2.3157894736842106
2015-05-01,78,33,,,0.02631578947368421,2.052631578947368
2015-05-02,66,30,,,0.02631578947368421,1.7368421052631577
2015-05-03,76,30,2.0,1.0,0.02631578947368421,2.0
2015-05-04,79,30,,,0.02631578947368421,2.0789473684210527
2015-05-05,79,34,,,0.02631578947368421,2.0789473684210527
2015-05-06,78,33,,,0.02631578947368421,2.052631578947368
2015-05-07,81,34,,,0.02631578947368421,2.131578947368421
2015-05-08,75,33,,,0.02631578947368421,1.9736842105263157
2015-05-09,65,35,,,0.02631578947368421,1.7105263157894737
2015-05-10,74,29,2.0,1.0,0.02702702702702703,2.0
2015-05-11,77,36,,,0.02702702702702703,2.081081081081081
2015-05-12,82,33,,,0.02702702702702703,2.2162162162162162
2015-05-13,80,33,,,0.02702702702702703,2.1621621621621623
2015-05-14,94,32,,,0.02702702702702703,2.540540540540541
2015-05-15,84,36,,,0.02702702702702703,2.27027027027027
2015-05-16,83,31,,,0.02702702702702703,2.2432432432432434
2015-05-17,76,30,2.0,1.0,0.02631578947368421,2.0
2015-05-18,82,33,,,0.02631578947368421,2.1578947368421053
2015-05-19,90,33,,,0.02631578947368421,2.3684210526315788
2015-05-20,89,34,,,0.02631578947368421,2.3421052631578947
2015-05-21,85,33,,,0.02631578947368421,2.236842105263158
2015-05-22,84,38,,,0.02631578947368421,2.2105263157894735
2015-05-23,75,32,,,0.02631578947368421,1.9736842105263157
2015-05-24,84,31,2.0,1.0,0.023809523809523808,2.0
2015-05-25,84,33,,,0.023809523809523808,2.0
2015-05-26,81,35,,,0.023809523809523808,1.9285714285714284
2015-05-27,85,31,,,0.023809523809523808,2.0238095238095237
2015-05-28,77,34,,,0.023809523809523808,1.8333333333333333
2015-05-29,84,33,,,0.023809523809523808,2.0
2015-05-30,100,30,,,0.023809523809523808,2.380952380952381
2015-05-31,92,31,2.0,1.0,0.021739130434782608,2.0
2015-05-31,55,18,2.0,1.0,0.03636363636363636,2.0
2015-06-01,48,21,,,0.03636363636363636,1.7454545454545454
2015-06-02,53,25,,,0.03636363636363636,1.9272727272727272
2015-06-03,52,19,,,0.03636363636363636,1.8909090909090909
2015-06-04,52,22,,,0.03636363636363636,1.8909090909090909
2015-06-05,48,20,,,0.03636363636363636,1.7454545454545454
2015-06-06,46,18,,,0.03636363636363636,1.6727272727272726
2015-06-07,49,15,2.0,1.0,0.04081632653061224,1.9999999999999998
2015-06-08,42,21,,,0.04081632653061224,1.7142857142857142
2015-06-09,51,22,,,0.04081632653061224,2.081632653061224
2015-06-10,49,19,,,0.04081632653061224,1.9999999999999998
2015-06-11,44,24,,,0.04081632653061224,1.7959183673469385
2015-06-12,47,24,,,0.04081632653061224,1.9183673469387754
2015-06-13,48,20,,,0.04081632653061224,1.9591836734693877
2015-06-14,47,18,2.0,1.0,0.0425531914893617,2.0
2015-06-15,47,20,,,0.0425531914893617,2.0
2015-06-16,55,23,,,0.0425531914893617,2.3404255319148937
2015-06-17,60,23,,,0.0425531914893617,2.5531914893617023
2015-06-18,100,21,,,0.0425531914893617,4.25531914893617
2015-06-19,58,24,,,0.0425531914893617,2.4680851063829787
2015-06-20,60,22,,,0.0425531914893617,2.5531914893617023
2015-06-21,51,19,2.0,1.0,0.0392156862745098,2.0
2015-06-22,57,20,,,0.0392156862745098,2.235294117647059
2015-06-23,50,22,,,0.0392156862745098,1.9607843137254901
2015-06-24,46,22,,,0.0392156862745098,1.803921568627451
2015-06-25,56,23,,,0.0392156862745098,2.196078431372549
2015-06-26,42,22,,,0.0392156862745098,1.6470588235294117
2015-06-27,52,22,,,0.0392156862745098,2.0392156862745097
2015-06-28,51,23,2.0,1.0,0.0392156862745098,2.0
2015-06-29,61,23,,,0.0392156862745098,2.392156862745098
2015-06-30,75,26,,,0.0392156862745098,2.941176470588235
2015-06-30,98,36,,,0.0392156862745098,3.843137254901961
2015-07-01,89,34,,,0.0392156862745098,3.4901960784313726
2015-07-02,79,31,,,0.0392156862745098,3.0980392156862746
2015-07-03,81,34,,,0.0392156862745098,3.176470588235294
2015-07-04,80,31,,,0.0392156862745098,3.1372549019607843
2015-07-05,90,32,2.0,1.0,0.022222222222222223,2.0
2015-07-06,96,39,,,0.022222222222222223,2.1333333333333333
2015-07-07,84,35,,,0.022222222222222223,1.8666666666666667
2015-07-08,86,58,,,0.022222222222222223,1.9111111111111112
2015-07-09,87,57,,,0.022222222222222223,1.9333333333333333
2015-07-10,85,67,,,0.022222222222222223,1.888888888888889
2015-07-11,94,61,,,0.022222222222222223,2.088888888888889
2015-07-12,100,55,2.0,1.0,0.02,2.0
2015-07-13,88,52,,,0.02,1.76
2015-07-14,87,45,,,0.02,1.74
2015-07-15,83,41,,,0.02,1.6600000000000001
2015-07-16,82,53,,,0.02,1.6400000000000001
2015-07-17,77,44,,,0.02,1.54
2015-07-18,73,42,,,0.02,1.46
2015-07-19,77,36,2.0,1.0,0.025974025974025976,2.0
2015-07-20,79,42,,,0.025974025974025976,2.051948051948052
2015-07-21,75,36,,,0.025974025974025976,1.9480519480519483
2015-07-22,73,36,,,0.025974025974025976,1.8961038961038963
2015-07-23,71,38,,,0.025974025974025976,1.8441558441558443
2015-07-24,72,40,,,0.025974025974025976,1.8701298701298703
2015-07-25,74,37,,,0.025974025974025976,1.9220779220779223
2015-07-26,81,37,2.0,1.0,0.024691358024691357,2.0
2015-07-27,82,44,,,0.024691358024691357,2.0246913580246915
2015-07-28,78,65,,,0.024691358024691357,1.9259259259259258
2015-07-29,76,57,,,0.024691358024691357,1.876543209876543
2015-07-30,64,56,,,0.024691358024691357,1.5802469135802468
2015-07-31,66,54,,,0.024691358024691357,1.6296296296296295
2015-07-31,60,46,,,0.024691358024691357,1.4814814814814814
2015-08-01,100,45,,,0.024691358024691357,2.4691358024691357
2015-08-02,83,41,2.0,1.0,0.024096385542168676,2.0
2015-08-03,64,41,,,0.024096385542168676,1.5421686746987953
2015-08-04,68,45,,,0.024096385542168676,1.63855421686747
2015-08-05,64,43,,,0.024096385542168676,1.5421686746987953
2015-08-06,62,41,,,0.024096385542168676,1.493975903614458
2015-08-07,60,42,,,0.024096385542168676,1.4457831325301205
2015-08-08,58,48,,,0.024096385542168676,1.3975903614457832
2015-08-09,58,38,2.0,1.0,0.034482758620689655,2.0
2015-08-10,64,42,,,0.034482758620689655,2.206896551724138
2015-08-11,59,47,,,0.034482758620689655,2.0344827586206895
2015-08-12,63,56,,,0.034482758620689655,2.1724137931034484
2015-08-13,63,37,,,0.034482758620689655,2.1724137931034484
2015-08-14,61,38,,,0.034482758620689655,2.103448275862069
2015-08-15,58,29,,,0.034482758620689655,2.0
2015-08-16,63,29,2.0,1.0,0.031746031746031744,2.0
2015-08-17,60,31,,,0.031746031746031744,1.9047619047619047
2015-08-18,73,33,,,0.031746031746031744,2.317460317460317
2015-08-19,86,34,,,0.031746031746031744,2.7301587301587302
2015-08-20,80,31,,,0.031746031746031744,2.5396825396825395
2015-08-21,73,31,,,0.031746031746031744,2.317460317460317
2015-08-22,63,30,,,0.031746031746031744,2.0
2015-08-23,72,28,2.0,1.0,0.027777777777777776,2.0
2015-08-24,83,34,,,0.027777777777777776,2.3055555555555554
2015-08-25,81,30,,,0.027777777777777776,2.25
2015-08-26,70,27,,,0.027777777777777776,1.9444444444444444
2015-08-27,63,26,,,0.027777777777777776,1.75
2015-08-28,62,23,,,0.027777777777777776,1.722222222222222
2015-08-29,68,22,,,0.027777777777777776,1.8888888888888888
2015-08-30,64,26,2.0,1.0,0.03125,2.0
2015-08-31,61,29,,,0.03125,1.90625
2015-08-31,48,22,,,0.03125,1.5
2015-09-01,52,28,,,0.03125,1.625
